1704982353.000000, 1704982353.000000, 1704982353.000000
32.000000, 32.000000, 32.000000
-36,0,53
-36,0,53
-37,0,53
-36,0,53
-36,0,53
-37,0,53
-37,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-35,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,-1,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,-1,53
-36,0,53
-36,0,53
-36,1,53
-36,1,53
-36,0,53
-36,0,53
-35,0,53
-36,0,53
-36,0,53
-36,0,54
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,-1,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,54
-35,0,53
-35,0,54
-36,-1,53
-35,-1,53
-36,0,53
-35,0,53
-36,0,54
-36,0,53
-36,0,53
-35,0,54
-35,0,53
-36,0,53
-36,0,54
-36,0,54
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-35,0,54
-36,0,54
-36,0,53
-36,0,54
-36,0,53
-35,0,54
-36,0,53
-36,0,54
-36,0,53
-36,0,54
-36,0,53
-36,0,53
-36,0,53
-36,0,54
-36,0,54
-36,0,53
-35,0,54
-36,0,53
-36,0,54
-36,0,53
-36,0,54
-36,0,53
-36,0,54
-36,0,53
-36,0,53
-35,0,54
-36,0,53
-36,0,54
-35,0,54
-36,0,53
-36,0,54
-36,0,54
-36,0,53
-36,0,54
-36,0,54
-36,0,53
-36,0,54
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-35,0,53
-36,0,53
-36,0,53
-36,0,53
-35,0,53
-36,0,53
-36,0,53
-36,0,53
-36,-1,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-35,0,54
-36,0,53
-36,0,53
-35,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,54
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
-36,0,53
