1705582701.000000, IBI
12.859375,0.703125
13.609375,0.750000
14.359375,0.750000
14.984375,0.625000
15.796875,0.812500
16.515625,0.718750
17.250000,0.734375
18.062500,0.812500
18.859375,0.796875
19.531250,0.671875
20.203125,0.671875
20.875000,0.671875
21.625000,0.750000
22.390625,0.765625
23.062500,0.671875
23.765625,0.703125
24.500000,0.734375
25.265625,0.765625
25.953125,0.687500
26.515625,0.562500
36.296875,0.734375
37.000000,0.703125
37.734375,0.734375
38.484375,0.750000
39.218750,0.734375
39.953125,0.734375
40.703125,0.750000
41.531250,0.828125
42.156250,0.625000
42.937500,0.781250
43.656250,0.718750
44.250000,0.593750
57.734375,0.703125
58.437500,0.703125
59.218750,0.781250
59.953125,0.734375
70.906250,0.562500
71.531250,0.625000
72.015625,0.484375
72.531250,0.515625
73.078125,0.546875
73.703125,0.625000
79.250000,0.609375
79.828125,0.578125
80.437500,0.609375
81.031250,0.593750
81.625000,0.593750
82.187500,0.562500
82.750000,0.562500
83.312500,0.562500
83.890625,0.578125
84.453125,0.562500
84.984375,0.531250
85.531250,0.546875
86.140625,0.609375
86.765625,0.625000
87.421875,0.656250
88.171875,0.750000
88.859375,0.687500
89.562500,0.703125
90.312500,0.750000
91.062500,0.750000
91.828125,0.765625
92.546875,0.718750
93.203125,0.656250
93.875000,0.671875
94.609375,0.734375
95.375000,0.765625
96.187500,0.812500
97.031250,0.843750
97.828125,0.796875
98.578125,0.750000
99.343750,0.765625
100.109375,0.765625
100.875000,0.765625
101.609375,0.734375
102.375000,0.765625
103.265625,0.890625
104.140625,0.875000
105.031250,0.890625
105.796875,0.765625
106.593750,0.796875
107.421875,0.828125
108.281250,0.859375
108.984375,0.703125
109.718750,0.734375
110.468750,0.750000
111.281250,0.812500
112.078125,0.796875
112.937500,0.859375
113.828125,0.890625
114.625000,0.796875
115.312500,0.687500
115.953125,0.640625
116.562500,0.609375
121.000000,0.640625
121.687500,0.687500
122.515625,0.828125
123.390625,0.875000
124.250000,0.859375
125.109375,0.859375
125.937500,0.828125
126.750000,0.812500
127.453125,0.703125
128.156250,0.703125
128.859375,0.703125
129.593750,0.734375
130.281250,0.687500
130.968750,0.687500
131.718750,0.750000
132.484375,0.765625
133.234375,0.750000
