ID,condition,Ns1,Ns2,acc,M_rt,a,z,v1,v2,t0,converge,-LLE,AIC,BIC,sep,p.acc,p.M_rt,p.a,p.z,p.v1,p.v2,p.t0,p.convergence,p.converge
491926,low_0,40,20,0.9166666666666666,0.56045,1.5540020240649561,0.30345844052732923,-2.2522963561843454,1.6735784893086363,0.24933896716145598,0,-10.164808599523505,-10.32961719904701,0.14210561206349226,NA,0.9,0.5873727697257698,1.6015580503390938,0.16533883287547818,-1.7288324862632904,1.4870170778649716,0.26763102768537894,NA,0
491926,high_0,40,20,0.85,0.7023166666666667,1.564639756084535,0.3682476583833454,-2.4412313906697283,0.2517148235788419,0.3245247114072922,0,5.2380976005414634,20.476195201082927,30.94791801219343,NA,0.85,0.6192047795709963,1.479474360844877,0.254645130084341,-2.980911738664902,0.5270036376799241,0.33258613569364626,NA,0
491926,low_1,40,20,0.9666666666666667,0.5681333333333334,1.6012415884176179,0.19768146749972784,-2.3231137880069586,3.344629769933457,0.3330765914512625,0,-35.56851461033162,-61.13702922066324,-50.665306409552734,NA,0.9666666666666667,0.535156645941223,2.081920930573256,0.06076880450170748,-2.0329320572936638,4.77047646177202,0.33631174691012505,NA,0
491926,high_1,40,20,0.85,0.6369833333333333,1.5199131067543368,0.3134735207687061,-1.7725120313817382,0.6268767433474774,0.25283293718379213,0,12.058633123368407,34.11726624673682,44.588989057847314,NA,0.8166666666666667,0.5162793992289533,1.3192575172123284,0.28687125256801277,-2.1124827453902046,0.45302263316522284,0.25114376523961746,NA,0
588210,low_0,40,20,0.9666666666666667,0.5127666666666667,1.1997102797736763,0.43518646562546076,-2.491622027191357,3.4399186706311244,0.3057075249247194,0,-39.58759995579731,-69.17519991159462,-58.703477100484115,NA,0.9333333333333333,0.4974897800201275,1.1718275750189904,0.253446563632406,-1.2114791809856713,6.312750194621842,0.3268998612179733,NA,0
588210,high_0,40,20,0.85,0.7137666666666667,1.4410814546315045,0.4076576407915965,-1.9053133052027236,0.5158022300680143,0.3165133601590616,0,16.65510418798584,43.31020837597168,53.781931187082186,NA,0.8666666666666667,0.6087339819479413,1.2832472955879377,0.2970562500134281,-2.3561250770223556,0.8855782345803288,0.33448592278624373,NA,0
588210,low_1,40,20,0.95,0.5005666666666667,1.1260566588180825,0.4404668356572397,-2.6277100081902156,2.876631441636571,0.312668479243128,0,-41.113481905615856,-72.22696381123171,-61.75524100012121,NA,0.9666666666666667,0.4878730790601977,1.1619763495660487,0.4045794709447004,-3.4293484041205167,2.4069836001400455,0.3125066388941308,NA,0
588210,high_1,40,20,0.75,0.6737833333333333,1.4108803132055296,0.4830057775706115,-2.047153275956616,-0.7808984604277112,0.30898522396245665,0,13.084126446171403,36.16825289234281,46.63997570345331,NA,0.6333333333333333,0.6674589443864322,1.3841834657952894,0.2984613906581887,-1.3632646510030484,-0.9604445880784754,0.31521504509971576,NA,0
620017,low_0,40,20,0.9833333333333333,0.6281833333333333,1.56508120376804,0.3206696811899033,-2.42964978919222,2.5234111899952723,0.320109367285628,0,-19.491405527443803,-28.982811054887605,-18.511088243777102,NA,0.9833333333333333,0.5973791549599381,1.6866612805853176,0.18490011715015292,-2.270122077809275,2.6099392788184685,0.3054328667310814,NA,0
620017,high_0,40,20,0.9,0.9227833333333333,1.9050911040237608,0.3335730271538623,-1.772834543640021,0.7761024084974424,0.34544646726769324,0,31.613464379551345,73.22692875910269,83.6986515702132,NA,0.9,0.8941049558687891,2.1113593402316453,0.13436494374077565,-1.455786823356302,1.0711119799025888,0.34608825084654643,NA,0
620017,low_1,40,20,0.95,0.70575,1.5384941070018654,0.31641841365392526,-2.2325045587654904,1.3296749972821198,0.34203552255319425,0,-2.0141156160615132,5.9717687678769735,16.443491578987476,NA,0.9666666666666667,0.6347409592623154,1.7576980346818947,0.15899419052812194,-2.586511718995017,2.10701682816767,0.3356101486898926,NA,0
620017,high_1,40,20,0.9333333333333333,0.82665,1.9362335344591188,0.3132061228706665,-1.9691500271777833,0.9636603438647744,0.28233788850435826,0,21.916442774703157,53.83288554940631,64.30460836051682,NA,0.9166666666666666,0.766323078018454,1.9318299565518364,0.15911476972956537,-2.229594814917357,1.028899151915029,0.31171440681324675,NA,0
648090,low_0,40,20,0.9333333333333333,0.6796833333333333,1.5390286014379266,0.29333570352674193,-1.8644157735431333,2.059944810505751,0.3469748682134657,0,-5.431589010347732,-0.8631780206954645,9.608544790415039,NA,0.9666666666666667,0.6581292873404336,1.5957050639490369,0.22660264282595557,-2.3839994444130683,1.6924756491427022,0.3275505081903637,NA,0
648090,high_0,40,20,0.7833333333333333,0.7634333333333333,1.5241959207780944,0.31020275157649735,-1.583559137954436,0.0896003172000337,0.35203313009116516,0,19.474120016467705,48.94824003293541,59.41996284404591,NA,0.8333333333333334,0.7789350382699932,1.6273734879000552,0.19553234114851617,-1.4896434627784592,0.5862259563381556,0.35088087748308733,NA,0
648090,low_1,40,20,0.9,0.6627833333333333,1.367691796529379,0.3456310226345212,-2.0278690428897286,1.1850248444957914,0.34688851029414713,0,-2.630423810332667,4.739152379334666,15.210875190445169,NA,0.8833333333333333,0.6375595907801442,1.3565636543515716,0.2216208170685871,-1.3795670675812555,1.642795668733268,0.3522131664855709,NA,0
648090,high_1,40,20,0.7666666666666667,0.68785,1.1349822281523965,0.3664785758319956,-1.3804228927737627,0.453206502643845,0.4165611281363425,0,2.7842535518866134,15.568507103773227,26.04022991488373,NA,0.75,0.618179239456997,1.054683305220234,0.3078106260144874,-1.6542061734241376,0.11667309211362346,0.4250409829160313,NA,0
69369,low_0,40,20,0.95,0.8898833333333334,1.7017714023128305,0.2763971201318746,-2.2961811645923387,1.871012558120713,0.5422593907480141,0,-8.482549640934716,-6.965099281869431,3.5066235292410717,NA,0.95,0.7943327857489466,1.4862989041581267,0.14357846467613913,-2.2600460722636497,2.383775930496195,0.5686028854148282,NA,0
69369,high_0,40,20,0.9166666666666666,0.8461333333333333,2.0732778825685436,0.3436033786380983,-2.870125498442381,0.556419803164661,0.3562083822341516,0,11.005495380812608,32.010990761625216,42.48271357273572,NA,0.8833333333333333,0.8826532628205199,2.0854150877908197,0.13992438795257106,-2.299905053160316,0.7511765773202346,0.37456033042738024,NA,0
69369,low_1,40,20,0.9833333333333333,0.77615,2.277956888730902,0.2569425017604113,-3.7188872383611042,2.1626782035667085,0.4023727506419297,0,-21.023791569133916,-32.04758313826783,-21.57586032715733,NA,0.9833333333333333,0.6940246750817611,2.424432910821043,0.10831701470046733,-4.034650733560785,2.8085436947555444,0.3910202313253572,NA,0
69369,high_1,40,20,0.7666666666666667,0.8283666666666667,1.4294542509975863,0.42437085058842233,-1.568372893938643,0.3004948071711743,0.4333438640060663,0,23.25256963072246,56.50513926144492,66.97686207255542,NA,0.85,0.8305054172560927,1.5667057930029529,0.2431301156231358,-1.816127052425809,0.5207772371565385,0.4420368689399287,NA,0
695008,low_0,40,20,0.85,0.5453,1.1093544331522134,0.5084908555104953,-2.514022959100597,0.571457199862251,0.31356313010295456,0,-16.63866347454228,-23.27732694908456,-12.805604137974058,NA,0.8,0.5909649181587252,1.1259294557768365,0.41715370631041154,-1.5323113321299884,0.7494606594293456,0.31904610204713973,NA,0
695008,high_0,40,20,0.8,0.58645,1.3105472679842163,0.3135478552896686,-0.9687513617300443,1.4043800892468101,0.26809879061257247,0,9.548434119410604,29.09686823882121,39.56859104993171,NA,0.7666666666666667,0.5845605211317244,1.276386028350418,0.25233198399417534,-0.9232393811084387,0.8056263351197166,0.2825765075425586,NA,0
695008,low_1,40,20,0.8666666666666667,0.5063333333333333,1.24179099474195,0.3083362986765015,-2.0616837657121376,1.2702870091957896,0.27559542611619436,0,-20.228663014188214,-30.45732602837643,-19.985603217265925,NA,0.8,0.5186378808479044,1.188450401714914,0.33096551183279876,-1.7802468657062913,0.2559972854253203,0.2670615954404344,NA,0
695008,high_1,39,20,0.9322033898305084,0.4827457627118644,1.179098739679326,0.3841947302106376,-3.396054239827076,1.8616730862116562,0.3043779725579274,0,-46.70565144768137,-83.41130289536274,-73.02361567583414,NA,0.9491525423728814,0.4868880450494944,1.4352746996765169,0.13620627594607365,-0.8869921257701102,3.3645452232565836,0.30952155778368723,NA,0
719844,low_0,40,20,0.9166666666666666,0.4501833333333333,1.0896544212766102,0.33197708344541843,-2.1648563097358005,2.9926520600927735,0.2863055924950082,0,-44.68523259144093,-79.37046518288186,-68.89874237177136,NA,0.9166666666666666,0.4445249582460565,1.0078270391510586,0.3887392424730396,-2.271436183155402,2.6093105439741775,0.2844409939605701,NA,0
719844,high_0,40,20,0.85,0.5434,1.143602491056547,0.5175835002638928,-2.29735216377136,1.0968210199041497,0.3071835105713895,0,-14.394185964803345,-18.78837192960669,-8.316649118496187,NA,0.8833333333333333,0.544823937101433,1.1125927297217912,0.5087927400994522,-2.3790531727104876,1.1673539246094946,0.3174114082890846,NA,0
719844,low_1,40,20,0.9333333333333333,0.5068666666666667,1.1848965322410772,0.3316461001504943,-2.6008121101723214,2.2054554287166903,0.3132562598385116,0,-38.8702523011746,-67.7405046023492,-57.2687817912387,NA,0.9666666666666667,0.4788844090717518,1.3912195402425107,0.1977142693177145,-3.4408246165870806,3.103490807954672,0.3113502051073468,NA,0
719844,high_1,40,20,0.9166666666666666,0.5110666666666667,0.97026256779239,0.45777367212923376,-2.4465833376523607,2.5184960815542023,0.3549267110165283,0,-45.184503692784844,-80.36900738556969,-69.89728457445918,NA,0.9666666666666667,0.5134703790750964,1.0928834925722701,0.42304534762889107,-3.2609132721426115,2.528703578417321,0.3471279569435228,NA,0
727655,low_0,40,20,0.9666666666666667,0.49623333333333336,1.4613853598051474,0.51004991379714,-4.966240868908814,1.5039617003743961,0.2998901450800413,0,-56.10441886718417,-102.20883773436834,-91.73711492325785,NA,0.9833333333333333,0.4993741854032928,1.4212940820342672,0.40095778028642093,-5.778713151861406,1.6567067700072484,0.297226466754656,NA,0
727655,high_0,40,20,0.85,0.6114333333333334,1.1488378485435569,0.48453642298034916,-1.9248698228327306,0.748742199604727,0.34648929064387934,0,-4.930374606769034,0.13925078646193256,10.610973597572436,NA,0.8666666666666667,0.6198413600646198,1.211643334943556,0.423003760877738,-2.4391324947148463,0.7397831240596453,0.3453760259106238,NA,0
727655,low_1,40,20,0.9333333333333333,0.49705,1.140324659090885,0.6315299289516718,-4.556809403405685,0.811402227349262,0.32022317538638406,0,-50.63941348281611,-91.27882696563222,-80.80710415452171,NA,0.95,0.5045968033108968,1.1332130133240415,0.5368186367714969,-3.7291283277312846,1.542095170861682,0.31501331263219395,NA,0
727655,high_1,32,16,0.7450980392156863,0.6755882352941176,1.262055591351844,0.37887362993869306,-1.0377557666777242,1.0718989405361543,0.3407626883703607,0,13.897588852906793,37.795177705813586,47.15118276035304,NA,0.8333333333333334,0.7240731733123124,1.4098173984727267,0.23694710486340737,-0.7384142799378954,1.5208378096838409,0.35188219817932787,NA,0
729105,low_0,40,20,0.9833333333333333,0.8884333333333333,2.3112954259719856,0.2546109455530331,-2.4068374085045816,1.5454656351307503,0.3314882005943426,0,10.361530311409178,30.723060622818355,41.19478343392886,NA,0.9166666666666666,0.7766284532916367,1.9883243267189707,0.13874476581982365,-2.03674353754156,1.29344318015138,0.3541828404083257,NA,0
729105,high_0,38,20,0.8620689655172413,1.0788275862068966,2.1630880963757533,0.2804526999254085,-1.7834407421530973,0.13744429114675122,0.38260506816528084,0,39.428898711485374,88.85779742297075,99.16001247570284,NA,0.7758620689655172,0.969040595347926,2.3989727403358643,0.09537248068892777,-1.3415870429659147,0.42734070592824613,0.40045119716471017,NA,0
729105,low_1,40,20,0.9833333333333333,0.86245,2.333328732950533,0.22655940533652208,-2.1291222624038024,1.5502130456060406,0.26482544534475594,0,16.561996335352433,43.123992670704865,53.59571548181537,NA,0.9,0.7412516002234297,2.2116652272027393,0.08747547511531906,-1.3596968825279532,1.417571872883077,0.26791618684734625,NA,0
729105,high_1,40,20,0.95,1.0931333333333333,2.2827962250008946,0.22273392111727983,-1.5448781888494787,1.4974561642131765,0.41787902043418224,0,32.86987189637319,75.73974379274638,86.21146660385688,NA,0.9166666666666666,0.9548639147070611,2.316535386551051,0.08685198496448374,-1.0889285527429307,1.6552712640847607,0.4134971605554838,NA,0
785962,low_0,40,20,0.9833333333333333,0.7258333333333333,1.6743658334956317,0.3219939929682274,-2.2453636089584696,1.9248946456197826,0.3386939618492516,0,-4.5244466251012625,0.951106749797475,11.422829560907978,NA,0.9166666666666666,0.6922909941075338,1.8171066507302545,0.14726481782566803,-1.8903196056694145,1.6616562249761904,0.34483780702462596,NA,0
785962,high_0,40,20,0.8333333333333334,0.8763833333333333,1.675107162148194,0.3040966093885098,-1.1905588523996848,0.7454056225151465,0.335362923033877,0,38.977745323664166,87.95549064732833,98.42721345843884,NA,0.85,0.7926588871976253,1.6260161805450175,0.19466007992999806,-1.389896775517479,0.7300760464480693,0.3369400629473398,NA,0
785962,low_1,40,20,0.95,0.6582333333333333,1.4592159274672396,0.4847417819856351,-3.9868641821086443,0.8390340298849339,0.40308357821849516,0,-32.90313630333068,-55.806272606661366,-45.33454979555086,NA,0.9,0.7166699056997132,1.4825355452745792,0.2768916870679109,-4.255022718397315,0.7629066536680222,0.433887079927328,NA,0
785962,high_1,40,20,0.85,0.7945666666666666,1.475323275765059,0.396952835646668,-1.7190366556099514,0.5737617425160517,0.3758534833463407,0,20.893734535605148,51.787469071210296,62.2591918823208,NA,0.8333333333333334,0.760448121846602,1.5480878869843067,0.2294528982159483,-1.5490685836784701,0.6349828014020478,0.38199387745191793,NA,0
792672,low_0,40,20,0.95,0.7550166666666667,1.7706623410613762,0.23187197000838705,-1.9625680661952944,1.7976820991805462,0.3638297496077675,0,0.47042268731170545,10.940845374623411,21.412568185733914,NA,0.95,0.7005487482060139,1.999772553021597,0.10600108576908517,-1.981062799069949,2.1110492884563223,0.35638160129263385,NA,0
792672,high_0,40,20,0.8833333333333333,0.7354333333333334,1.429914840929599,0.3083759298950682,-1.6475103464504237,1.136157569888105,0.3730397353757283,0,8.492911994051674,26.98582398810335,37.45754679921385,NA,0.9,0.6537594457309415,1.4185257241990628,0.185094103010209,-1.5929597421542754,1.8503748295004354,0.3881335166546026,NA,0
792672,low_1,40,19,0.847457627118644,0.7566440677966102,1.5729722024256114,0.25583710551915595,-1.4103646881806808,0.8747127282432549,0.3343396273463778,0,19.542617502954297,49.085235005908594,59.47292222543719,NA,0.847457627118644,0.6525631375879006,1.525779814703068,0.13933655378155874,-1.7304220671402366,0.8674667242550326,0.3477025311113988,NA,0
792672,high_1,40,20,0.7,0.6858833333333333,1.5088382702604448,0.31386072781832075,-1.0715174619100933,-0.07032940791524903,0.23656750714677083,0,32.88725286486272,75.77450572972543,86.24622854083594,NA,0.6833333333333333,0.7036030137808897,1.6332284640574966,0.16881900096615796,-0.6411270010130359,-0.08937768175120403,0.2485363043673025,NA,0
837706,low_0,40,20,0.9333333333333333,0.44221666666666665,1.0868060483030408,0.6175331594821823,-3.81430280073233,1.500902004115428,0.27632394372855806,0,-51.045122528449546,-92.090245056899093,-81.6185222457886,NA,0.9666666666666667,0.45805326579498695,1.151393211408258,0.5330603806248414,-4.023310167885996,1.5948820882433474,0.2720862275325119,NA,0
837706,high_0,40,20,0.7833333333333333,0.5691833333333334,1.1396511739135011,0.5047684574889194,-1.5491216025524848,0.6055555109934777,0.294626428494692,0,3.5186194087531515,17.037238817506303,27.508961628616806,NA,0.8,0.5733565843710295,1.1536933632095259,0.4385540387495643,-1.5107329173590558,0.8268587592782229,0.29139673414066947,NA,0
837706,low_1,40,20,0.9,0.5486333333333333,1.218037470835513,0.4970231855398023,-2.0900221217730968,1.4461008361356895,0.2782208201076938,0,-10.715393500687988,-11.430787001375975,-0.9590641902654724,NA,0.95,0.5273866721809758,1.3246683939616446,0.37959947833677504,-2.3475778138514123,2.187035791190667,0.2667967564625078,NA,0
837706,high_1,40,20,0.7333333333333333,0.58775,1.1483218493970686,0.532305740293702,-1.9945352003090246,-0.7260474476356931,0.3161059441885587,0,-0.7220323462774338,8.555935307445132,19.027658118555635,NA,0.6666666666666666,0.5821009914043545,1.1960793644636134,0.4308609092808263,-1.9448033008022705,-1.2947616705147424,0.31470106222571875,NA,0
848371,low_0,40,20,0.95,0.46815,1.2217725044500696,0.30804263286477135,-3.197896178052775,2.761012515174958,0.3014048572362889,0,-53.91544247688717,-97.83088495377434,-87.35916214266385,NA,0.95,0.4553847028162517,1.1451895030091501,0.24768129842115322,-2.5457145114338706,3.2460935095176455,0.3037161201708526,NA,0
848371,high_0,40,20,0.9666666666666667,0.51755,1.1148475012118086,0.540390623243208,-4.311534879683837,1.8374999026816423,0.35350922648582567,0,-57.57138955347967,-105.14277910695934,-94.67105629584884,NA,0.9666666666666667,0.49886906210105847,1.1330340013138935,0.5299330025490788,-5.296687721138078,1.7098762675460049,0.34708603353770373,NA,0
848371,low_1,40,20,0.9833333333333333,0.50285,1.1103452609543314,0.26720803000715243,-0.9938690575637247,4.729553381888537,0.3626462346713845,0,-54.95689824668238,-99.91379649336476,-89.44207368225426,NA,0.9166666666666666,0.5358772023459434,1.0397182676074295,0.23753277884314536,-0.8799739162504108,5.004678090867974,0.3714221499809601,NA,0
848371,high_1,40,20,1,0.46045,1.3464591978328047,0.39409648482340187,-5.638561406306389,4.940019782444662,0.3333386382309298,0,-88.49022980387927,-166.98045960775855,-156.50873679664804,NA,1,0.46029358059781544,1.6129862548709655,0.21833181592190382,-5.069089240515426,6.31024315569832,0.32987538981923126,NA,0
878863,low_0,40,20,0.9166666666666666,0.59055,1.3823144167101624,0.4135445497192811,-2.557316674246561,0.9687275995228146,0.28496564429636223,0,-9.42628055705168,-8.85256111410336,1.6191616970071436,NA,0.8666666666666667,0.5507010674781813,1.3561051107251256,0.24689706545569445,-2.125029266836238,1.1976527918708113,0.29991816883426786,NA,0
878863,high_0,40,20,0.8333333333333334,0.7677333333333334,1.6334964776151653,0.4032189852127114,-2.238513913365681,-0.21030168946623898,0.3199162638809263,0,17.73998225334592,45.47996450669184,55.951687317802346,NA,0.7333333333333333,0.7637828390736673,1.947711984886379,0.146061187607116,-1.6899604165105377,-0.26723078793499744,0.33992161753780537,NA,0
878863,low_1,40,19,0.8305084745762712,0.7365762711864406,1.5014548354961428,0.4185488406605047,-2.569728166740021,-0.3541507577680609,0.3579110236013954,0,4.7841242702034155,19.56824854040683,29.95593575993543,NA,0.7288135593220338,0.6857472802011356,1.6231856875974282,0.30324236418478684,-3.071606508419148,-0.9942434131654013,0.33361347773165073,NA,0
878863,high_1,40,20,0.8166666666666667,0.8386666666666667,1.8700286326326296,0.32339910775164904,-2.220950059077562,-0.33976842436506155,0.32097537148726013,0,21.559143756818695,53.11828751363739,63.590010324747894,NA,0.7166666666666667,0.7280095074308464,1.7904222656344806,0.14627100274621127,-2.2685671906143243,-0.30561710178373963,0.3716542011660301,NA,0
894278,low_0,40,20,0.9333333333333333,0.61615,1.3388394698832837,0.3872516773566993,-2.1292912395824715,1.9958088591587986,0.3344690510301317,0,-13.89538381326035,-17.7907676265207,-7.319044815410198,NA,0.95,0.5788569391909907,1.2942053652908376,0.2794945555051922,-1.9971108734268879,2.444929497642743,0.338474864448287,NA,0
894278,high_0,40,20,0.8166666666666667,0.643,1.1713809382047675,0.4143333919789063,-1.4642357931628636,1.236265469918492,0.37814383233254967,0,-2.3404484983239446,5.319103003352111,15.790825814462615,NA,0.8666666666666667,0.6254899412253383,1.1090604779304039,0.41232734206745986,-2.114756310445938,1.029544399176559,0.3867441901575728,NA,0
894278,low_1,40,20,0.85,0.56825,1.0341467568096743,0.37925495587771885,-1.5812860357206864,1.6751292939398459,0.36662540287293993,0,-20.750505243715402,-31.501010487430804,-21.0292876763203,NA,0.7833333333333333,0.5880984311237804,1.0555413480077056,0.34761746368601154,-1.583674527707709,0.7248631439516823,0.380630584218981,NA,0
894278,high_1,40,20,0.7666666666666667,0.5561,1.0862552042877143,0.4419997334233984,-1.520024400198859,0.3649866857260805,0.31753763940291435,0,-5.849092696578024,-1.6981853931560487,8.773537417954454,NA,0.7833333333333333,0.5917548874703324,1.2050215855332718,0.38270125381021675,-1.813341154028167,0.1305822890357165,0.3013483597794051,NA,0
905693,low_0,40,20,0.9166666666666666,0.6652666666666667,1.3894014163394928,0.4426243875972717,-2.365219172334518,1.0975423139826417,0.34465997821104766,0,-4.627654525359961,0.7446909492800788,11.216413760390582,NA,0.8833333333333333,0.7110533408828869,1.4262901836814827,0.33164018969357134,-2.1268659780519235,0.6683453402131785,0.34938655419501646,NA,0
905693,high_0,40,19,0.8813559322033898,0.7737966101694915,1.5166442380797065,0.3098067819738006,-1.586734519242684,0.9848691701986878,0.3594682634912261,0,17.048835685764114,44.09767137152823,54.48535859105682,NA,0.9152542372881356,0.7426867906928769,1.661268498724159,0.19128522515411464,-1.7493251531434209,1.1789100338843688,0.34763699733095155,NA,0
905693,low_1,40,20,0.9833333333333333,0.5489166666666667,1.1756868148732476,0.4924129520753517,-3.6617787288232186,2.72287866285933,0.37159654984253004,0,-53.87192196937435,-97.7438439387487,-87.2721211276382,NA,1,0.5487298265045967,1.3806360486651739,0.4236336638386379,-4.288291028955385,3.0140515575524187,0.35982995243847316,NA,0
905693,high_1,40,20,0.7833333333333333,0.8171,1.4010364879876092,0.3273595823117696,-1.013114547444673,0.6798696839406362,0.39009068139030934,0,31.306697903514063,72.61339580702813,83.08511861813864,NA,0.8166666666666667,0.7188857965236024,1.571439139450097,0.1633670078258945,-1.6900853604312236,0.6554812791705125,0.4053995547249627,NA,0
908702,low_0,40,20,0.9833333333333333,0.7498166666666667,2.122279540082151,0.2675702288093499,-2.950701566158995,2.2072570799345366,0.3504723812730123,0,-12.460057898231653,-14.920115796463307,-4.448392985352804,NA,0.9833333333333333,0.7171211082862334,2.0876990099109243,0.11282863647404298,-2.287494517463448,2.3189603217227117,0.3589691844047742,NA,0
908702,high_0,40,18,0.7413793103448276,1.1990344827586208,1.8005425915947935,0.3422267951391624,-1.2420319369447341,-0.009766833681977725,0.5273875937506345,0,54.81915619663475,119.6383123932695,129.9405274460016,NA,0.7931034482758621,1.1485803700274404,1.8527067684932064,0.17668869235049503,-1.0140024802415408,0.2574327754325886,0.5382146918266025,NA,0
908702,low_1,40,20,0.95,0.7965333333333333,1.6786354281110754,0.35386692883836457,-2.5033112527922636,1.3817359187586438,0.4092797716572889,0,-1.2237481671669208,7.552503665666158,18.02422647677666,NA,0.9,0.7532259349786142,1.6311340910849346,0.2274252527300921,-3.1696484827329847,0.9052645114894113,0.42835012060444444,NA,0
908702,high_1,40,18,0.8103448275862069,1.0182758620689656,1.8717945178103805,0.3373316188052579,-1.5027003849839793,0.09260738864207516,0.3617006537304378,0,46.80107405939125,103.6021481187825,113.90436317151459,NA,0.7586206896551724,0.9070439964294904,1.922027895656971,0.16122915067579754,-1.4216768471381993,-0.07049038160190532,0.370215781768477,NA,0
93756,low_0,40,20,0.95,0.4584166666666667,0.8203316581396165,0.7447157027979608,-4.551436014342027,2.961193446323418,0.3629217648287803,0,-84.88936020295957,-159.77872040591913,-149.30699759480862,NA,0.9666666666666667,0.44636986402593626,0.9116594220426251,0.7450838209032529,-5.095401524813668,7.90791853550937,0.3589884686312069,NA,0
93756,high_0,40,20,0.7833333333333333,0.45955,0.9894066120269133,0.5819612689623611,-2.8377311521994555,-0.4536064505613503,0.2880494177902742,0,-34.94597663929637,-59.89195327859274,-49.420230467482234,NA,0.7166666666666667,0.46873515521283027,0.9036255649020873,0.6373409694986656,-2.31036886446119,-0.9777950117200382,0.29699637623714803,NA,0
93756,low_1,40,20,0.95,0.4613,1.1170197065041307,0.6380414325210567,-4.851570815154314,2.6867443645434395,0.3266977552830174,0,-70.720586552519,-131.441173105038,-120.96945029392748,NA,0.9833333333333333,0.474711596280708,1.1132230517068877,0.5095552891889197,-4.204309958527848,3.3989628821766864,0.32922346437713906,NA,0
93756,high_1,40,20,0.75,0.44179999999999997,1.1671761754303644,0.49892756952940454,-2.5455572476405166,-0.9166769833906377,0.2093303334946435,0,-18.327050007077457,-26.654100014154913,-16.18237720304441,NA,0.7333333333333333,0.45660589216586245,1.2371501310180246,0.32247306319199703,-2.4992480671751913,-0.5503195491344681,0.22161033407578062,NA,0
957176,low_0,39,19,1,0.6760172413793103,2.139855920903539,0.27204361418494055,-2.792184325749113,3.0569573082226977,0.2802375059387563,0,-17.51731517911844,-25.034630358236882,-14.732415305504787,NA,0.9827586206896551,0.6513072216705387,2.298821180088692,0.1288617051176719,-2.4333943308912853,2.650847029306175,0.2781708423398841,NA,0
957176,high_0,40,20,0.8166666666666667,0.82375,1.5010895300496991,0.35000552473100943,-1.3318535013341093,0.48060358732792113,0.3741019314325777,0,28.88994709005926,67.77989418011852,78.25161699122901,NA,0.9,0.74236024577447135,1.4656683135054231,0.24536344733921903,-1.5185658528026953,1.3125701823654128,0.3792327915981164,NA,0
957176,low_1,39,19,0.9655172413793104,0.6602413793103449,1.4207554546578622,0.30793565307623666,-1.73786323245363,2.8296283811018315,0.38291168345236143,0,-17.60660970290014,-25.21321940580028,-14.911004353068186,NA,0.9310344827586207,0.6250498898734652,1.3185462639133951,0.19230294993744534,-1.2911096022957709,3.0905296546183747,0.3965501357105927,NA,0
957176,high_1,40,20,0.8166666666666667,0.7269,1.2978484423320393,0.4549106243586494,-1.8720687388739055,0.24479667855506682,0.3948853332920258,0,9.06677285712488,28.13354571424976,38.60526852536026,NA,0.9,0.6894309641920463,1.3561465469936551,0.3173880957789594,-2.1842929838364062,1.1245034108768837,0.3931416738084997,NA,0
977604,low_0,40,20,0.8666666666666667,0.6177666666666667,1.4778991350081625,0.41303809905332495,-2.253714298446269,0.209919017034128,0.2691287952582334,0,1.4678397463410335,12.935679492682066,23.40740230379257,NA,0.8333333333333334,0.6538006219376238,1.5762795264883565,0.22832522534837799,-2.283488110228128,0.349868052330788,0.277737505073159,NA,0
977604,high_0,37,19,0.6785714285714286,0.7978928571428572,1.4944992981826433,0.31163217742194543,-0.6208723813396366,0.32642610142483436,0.3113752320804205,0,40.79396913402995,91.5879382680599,101.71469672173565,NA,0.6428571428571429,0.8077423037983069,1.6066250862616167,0.19316975860974983,-0.504004375718005,-0.13697895736695342,0.30838250394463507,NA,0
977604,low_1,40,20,0.9,0.7236,1.5267603179142597,0.26864528882843164,-1.7117815644965966,1.3715683659151177,0.36847105032202154,0,3.7169453264318517,17.433890652863703,27.905613463974206,NA,0.9333333333333333,0.6442368951464884,1.860277540054387,0.11602815332470968,-2.156914403617188,2.439826784419343,0.37164742210903234,NA,0
977604,high_1,40,20,0.75,0.7770166666666667,1.433658983483699,0.3277412572997658,-0.8152791692512963,0.7101706747115368,0.334854560559652,0,35.35094992400519,80.70189984801038,91.1736226591209,NA,0.7833333333333333,0.7002654472465509,1.4348234258703438,0.18259429544862754,-0.5941835065585147,1.1878805723109056,0.34377400905558964,NA,0
990692,low_0,40,20,0.9666666666666667,0.5551666666666667,1.3327335511862175,0.37642424070450586,-2.6878859496669185,1.9792849247203805,0.2999745089281731,0,-26.092085734962204,-42.18417146992441,-31.712448658813905,NA,0.9333333333333333,0.562519650149233,1.4249654372471485,0.2625743779032347,-2.7299084777673777,1.6528645066585248,0.30994563922535323,NA,0
990692,high_0,39,20,0.7796610169491526,0.8367796610169491,1.549344693090429,0.36878499655956737,-1.3814764113915488,0.0925046046346499,0.34523446162813287,0,35.10632066733229,80.21264133466458,90.60032855419318,NA,0.7796610169491526,0.7162862406301934,1.3670322011125235,0.33374867479303405,-1.9727775340972133,-0.18698480051665084,0.3792771307364553,NA,0
