1705927908.000000, IBI
15.656250,0.906250
16.593750,0.937500
17.578125,0.984375
18.562500,0.984375
19.531250,0.968750
33.718750,0.843750
34.546875,0.828125
50.296875,0.812500
83.406250,0.937500
114.968750,0.906250
115.859375,0.890625
116.953125,1.093750
123.625000,0.921875
124.531250,0.906250
125.500000,0.968750
126.437500,0.937500
135.484375,0.812500
136.343750,0.859375
137.218750,0.875000
138.093750,0.875000
138.875000,0.781250
139.718750,0.843750
140.531250,0.812500
141.359375,0.828125
142.171875,0.812500
143.062500,0.890625
152.359375,0.750000
153.156250,0.796875
153.984375,0.828125
154.828125,0.843750
159.843750,0.859375
160.718750,0.875000
161.640625,0.921875
162.421875,0.781250
163.234375,0.812500
164.062500,0.828125
164.984375,0.921875
165.796875,0.812500
166.625000,0.828125
167.484375,0.859375
168.328125,0.843750
175.640625,0.906250
176.500000,0.859375
177.343750,0.843750
178.203125,0.859375
179.031250,0.828125
179.796875,0.765625
180.609375,0.812500
181.390625,0.781250
182.203125,0.812500
183.078125,0.875000
183.890625,0.812500
184.687500,0.796875
185.562500,0.875000
186.453125,0.890625
187.281250,0.828125
194.078125,0.812500
195.156250,1.078125
200.968750,0.937500
201.843750,0.875000
202.671875,0.828125
203.578125,0.906250
204.546875,0.968750
205.390625,0.843750
206.312500,0.921875
207.281250,0.968750
208.250000,0.968750
209.125000,0.875000
209.921875,0.796875
210.968750,1.046875
211.906250,0.937500
212.765625,0.859375
250.578125,0.968750
251.562500,0.984375
252.546875,0.984375
253.484375,0.937500
262.593750,0.984375
263.500000,0.906250
264.421875,0.921875
269.671875,0.859375
270.562500,0.890625
271.359375,0.796875
286.953125,0.750000
287.750000,0.796875
288.593750,0.843750
289.343750,0.750000
290.125000,0.781250
290.890625,0.765625
291.734375,0.843750
301.000000,0.796875
301.796875,0.796875
302.546875,0.750000
308.687500,0.828125
309.531250,0.843750
314.734375,0.828125
315.546875,0.812500
316.390625,0.843750
317.187500,0.796875
317.953125,0.765625
318.734375,0.781250
319.515625,0.781250
320.328125,0.812500
321.109375,0.781250
321.890625,0.781250
322.734375,0.843750
323.625000,0.890625
324.531250,0.906250
325.328125,0.796875
326.078125,0.750000
326.859375,0.781250
327.656250,0.796875
328.437500,0.781250
329.140625,0.703125
329.968750,0.828125
330.765625,0.796875
331.578125,0.812500
332.406250,0.828125
333.234375,0.828125
334.109375,0.875000
334.968750,0.859375
335.796875,0.828125
368.218750,1.046875
369.281250,1.062500
370.281250,1.000000
371.296875,1.015625
372.359375,1.062500
373.421875,1.062500
374.390625,0.968750
375.234375,0.843750
376.109375,0.875000
381.703125,1.015625
382.734375,1.031250
383.796875,1.062500
384.875000,1.078125
385.953125,1.078125
386.968750,1.015625
388.015625,1.046875
395.578125,1.093750
396.625000,1.046875
397.703125,1.078125
398.812500,1.109375
399.859375,1.046875
400.875000,1.015625
401.968750,1.093750
403.078125,1.109375
404.156250,1.078125
411.140625,1.109375
412.218750,1.078125
413.203125,0.984375
414.218750,1.015625
415.265625,1.046875
416.296875,1.031250
417.250000,0.953125
418.203125,0.953125
419.218750,1.015625
420.281250,1.062500
421.296875,1.015625
422.234375,0.937500
423.250000,1.015625
424.328125,1.078125
425.421875,1.093750
426.359375,0.937500
427.562500,1.203125
428.421875,0.859375
429.515625,1.093750
430.546875,1.031250
431.625000,1.078125
432.718750,1.093750
433.828125,1.109375
434.828125,1.000000
435.828125,1.000000
436.937500,1.109375
438.031250,1.093750
439.031250,1.000000
440.046875,1.015625
447.453125,1.000000
448.453125,1.000000
449.500000,1.046875
450.578125,1.078125
451.593750,1.015625
505.718750,0.875000
506.546875,0.828125
514.781250,1.031250
533.406250,0.875000
534.312500,0.906250
535.125000,0.812500
536.015625,0.890625
536.875000,0.859375
537.906250,1.031250
538.890625,0.984375
539.859375,0.968750
540.828125,0.968750
541.859375,1.031250
542.765625,0.906250
556.781250,0.984375
557.781250,1.000000
558.796875,1.015625
559.796875,1.000000
560.718750,0.921875
561.687500,0.968750
562.609375,0.921875
563.453125,0.843750
564.312500,0.859375
569.890625,1.000000
570.796875,0.906250
571.750000,0.953125
572.750000,1.000000
573.671875,0.921875
574.625000,0.953125
575.656250,1.031250
