1705927908.000000, 1705927908.000000, 1705927908.000000
32.000000, 32.000000, 32.000000
-24,-5,60
-22,-5,59
-23,-5,60
-24,-6,58
-26,-5,58
-26,-5,58
-28,-5,58
-27,-5,58
-28,-5,56
-28,-5,56
-27,-4,58
-26,-5,58
-27,-5,58
-27,-5,57
-28,-4,57
-28,-4,58
-27,-5,57
-27,-5,58
-26,-5,58
-26,-5,57
-29,-5,57
-26,-4,58
-26,-4,58
-26,-4,58
-26,-4,58
-27,-4,58
-27,-3,58
-26,-4,58
-27,-4,57
-27,-4,58
-28,-5,58
-28,-4,57
-28,-3,57
-29,-3,56
-29,-4,56
-28,-4,56
-28,-4,58
-29,-4,56
-29,-5,56
-30,-5,55
-30,-4,56
-30,-4,56
-30,-4,56
-28,-4,58
-26,-4,58
-28,-3,57
-26,-3,60
-26,-4,59
-26,-4,58
-26,-4,58
-27,-4,57
-27,-4,58
-28,-4,58
-28,-3,57
-27,-4,58
-27,-4,57
-27,-3,58
-25,-3,58
-26,-3,58
-28,-4,57
-24,-3,59
-23,-4,60
-23,-3,60
-22,-2,60
-22,-2,60
-22,-2,61
-22,-3,60
-22,-4,59
-21,-4,60
-21,-4,60
-21,-3,60
-21,-3,60
-21,-3,60
-23,-3,59
-23,-3,59
-23,-4,59
-22,-3,59
-22,-4,60
-22,-4,60
-23,-3,60
-24,-3,59
-24,-3,59
-25,-4,58
-26,-5,57
-26,-4,59
-25,-4,58
-23,-4,60
-28,-5,56
-28,-4,56
-26,-4,57
-26,-3,59
-28,-4,57
-27,-5,57
-27,-5,58
-28,-5,57
-25,-5,58
-23,-4,60
-21,-4,59
-22,-4,59
-21,-5,60
-20,-5,60
-20,-4,60
-21,-4,60
-21,-4,59
-19,-4,61
-19,-3,61
-19,-4,62
-18,-4,61
-19,-3,61
-21,-4,59
-24,-4,59
-23,-4,59
-26,-3,59
-25,-3,59
-26,-3,58
-26,-3,58
-26,-3,59
-27,-3,58
-27,-3,57
-27,-3,58
-28,-3,57
-28,-4,57
-28,-4,57
-28,-3,57
-28,-4,57
-27,-4,58
-27,-3,57
-27,-3,58
-26,-2,59
-26,-3,59
-25,-3,58
-27,-3,58
-25,-3,60
-24,-3,60
-23,-3,59
-23,-3,59
-21,-3,60
-22,-3,60
-21,-3,60
-23,-4,59
-23,-4,59
-24,-4,59
-22,-3,60
-22,-4,60
-22,-4,60
-21,-4,61
-22,-5,60
-22,-4,60
-23,-4,59
-20,-4,61
-19,-4,61
-16,-3,61
-15,-5,58
-16,-5,57
-14,-6,58
-12,-5,63
-9,-3,68
-9,-2,70
-6,-2,70
-3,-2,68
-1,-7,60
2,-5,59
1,-5,56
-1,-4,55
1,-4,57
-1,-3,59
0,-1,65
1,-3,64
5,-3,72
4,-5,67
3,-6,67
0,-7,60
7,-4,61
10,-3,62
9,-2,57
13,-1,59
16,1,56
18,3,58
22,5,60
20,6,62
15,5,59
13,4,59
14,5,65
12,2,59
13,3,59
11,5,63
8,5,64
6,4,67
4,2,64
4,0,62
1,0,67
1,-1,66
2,-1,64
2,0,64
1,0,65
-1,-2,64
2,-5,63
5,-5,64
-9,-2,63
-4,-2,63
-5,-1,64
-8,-3,63
-5,-3,64
-7,-3,63
-14,-3,62
-12,-3,63
-21,-1,62
-26,-5,57
-29,-6,56
-28,-7,57
-27,-8,57
-22,-6,59
-24,-6,58
-22,-4,60
-21,-4,60
-22,-5,60
-22,-4,59
-22,-4,60
-25,-5,58
-24,-5,59
-22,-5,59
-23,-5,59
-24,-4,59
-26,-4,57
-26,-4,57
-22,-7,58
-26,-4,59
