1702898547.000000, 1702898547.000000, 1702898547.000000
32.000000, 32.000000, 32.000000
-34,-13,52
-34,-14,53
-34,-13,53
-34,-14,53
-34,-13,53
-34,-14,53
-34,-14,53
-33,-13,53
-34,-14,53
-34,-14,53
-34,-13,53
-34,-14,53
-34,-14,53
-34,-14,53
-34,-13,53
-34,-13,53
-34,-13,53
-34,-14,53
-34,-14,53
-34,-14,53
-34,-14,53
-34,-14,53
-34,-14,53
-34,-14,53
-34,-14,53
-34,-13,52
-34,-14,53
-34,-13,53
-34,-13,53
-34,-13,53
-34,-13,53
-34,-13,53
-34,-14,53
-34,-14,53
-33,-14,53
-34,-14,53
-34,-14,53
-34,-13,53
-34,-14,53
-34,-13,53
-34,-14,53
-34,-14,53
-34,-13,53
-34,-13,53
-34,-14,53
-34,-14,53
-34,-13,53
-34,-13,53
-34,-13,53
-34,-13,53
-34,-14,53
-34,-14,53
-34,-13,53
-34,-13,53
-34,-13,53
-34,-14,53
-34,-13,53
-34,-14,53
-34,-13,53
-34,-14,53
-34,-13,53
-34,-14,53
-34,-14,53
-34,-14,53
-34,-13,53
-34,-13,53
-34,-14,53
-34,-14,53
-34,-13,53
-34,-13,53
-34,-14,53
-34,-14,53
-34,-13,53
-34,-14,53
-34,-13,52
-34,-14,52
-34,-14,53
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,53
-34,-14,52
-34,-14,52
-34,-13,52
-34,-14,52
-34,-14,52
-34,-13,53
-35,-14,52
-34,-13,52
-34,-13,52
-34,-13,53
-34,-14,52
-34,-13,53
-34,-13,52
-35,-14,52
-34,-14,53
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,53
-35,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-13,52
-35,-13,52
-34,-14,52
-34,-13,53
-34,-14,53
-34,-14,52
-34,-13,52
-35,-14,52
-34,-14,52
-34,-13,52
-35,-14,52
-34,-13,52
-34,-13,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-13,52
-34,-13,53
-35,-13,52
-34,-13,52
-34,-13,52
-35,-13,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-13,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-13,52
-34,-13,52
-34,-13,52
-34,-13,52
-34,-14,52
-34,-13,53
-34,-13,52
-34,-14,52
-34,-13,52
-35,-13,52
-34,-13,52
-34,-13,52
-34,-14,53
-34,-14,53
-34,-14,52
-34,-14,52
-34,-13,53
-34,-13,52
-34,-13,52
-34,-14,53
-34,-14,52
-34,-13,52
-34,-14,52
-34,-13,52
-34,-14,52
-34,-14,53
-34,-13,52
-34,-14,52
-34,-13,53
-34,-14,53
-34,-14,53
-34,-13,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,53
-34,-14,52
-34,-13,52
-34,-14,52
-34,-13,53
-34,-14,53
-34,-14,52
-34,-14,53
-34,-13,53
-34,-14,52
-34,-14,52
-34,-13,52
-34,-14,53
-34,-14,52
-34,-14,53
-34,-14,52
-34,-14,52
-34,-13,53
-34,-14,52
-34,-14,52
-34,-14,53
-35,-14,52
-34,-14,52
-34,-14,53
-34,-14,52
-34,-14,53
-34,-14,52
-34,-13,52
-34,-14,53
-34,-14,52
-34,-13,52
-34,-14,52
-34,-14,53
-34,-13,53
-34,-14,52
-34,-13,53
-34,-13,53
-34,-14,52
-34,-14,53
-34,-13,53
-34,-14,53
-34,-13,53
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-13,52
-34,-14,53
-34,-14,52
-34,-13,52
-34,-14,52
-34,-14,52
-34,-14,53
-34,-14,52
-34,-14,52
-34,-13,52
-34,-14,52
-34,-14,53
-34,-13,52
-35,-14,52
-34,-14,52
-34,-14,52
-34,-13,52
-34,-14,52
-34,-13,53
-34,-14,52
-34,-14,52
-34,-14,52
-35,-14,52
-35,-14,52
-34,-14,52
-34,-13,52
-35,-13,53
-34,-14,52
-34,-14,52
-34,-14,52
-34,-13,52
-34,-13,52
-34,-14,52
-35,-13,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,53
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,53
-34,-14,52
-34,-13,52
-34,-14,52
-34,-13,53
-34,-14,52
-35,-14,52
-34,-14,53
-34,-14,52
-34,-14,52
-34,-13,52
-35,-13,52
-34,-14,52
-34,-14,52
-34,-14,52
-35,-13,52
-34,-14,52
-34,-14,52
-35,-14,52
-34,-14,53
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-13,52
-34,-14,52
-34,-14,52
-34,-13,52
-34,-14,53
-34,-14,52
-34,-14,52
-34,-14,52
-34,-14,52
-34,-13,52
-34,-14,52
-34,-14,52
-34,-14,53
-34,-14,53
-34,-14,52
-34,-13,52
-35,-13,52
-35,-14,52
-34,-13,52
-35,-13,53
-34,-14,52
-34,-13,51
-35,-13,52
-35,-14,52
-34,-13,52
-34,-13,52
-35,-13,52
-35,-13,52
-34,-13,52
-35,-14,52
-35,-13,52
-34,-13,52
-34,-13,52
-35,-13,52
-35,-13,51
-35,-13,52
-35,-13,52
-35,-13,52
-36,-13,52
-36,-13,51
-36,-13,51
-36,-13,52
-36,-13,51
-36,-13,51
-35,-13,52
-35,-13,52
-36,-13,51
-36,-13,51
-36,-13,51
-36,-13,51
-36,-13,52
-36,-13,51
-36,-13,51
-36,-13,51
-36,-13,51
-36,-13,51
-36,-13,51
