1705913600.000000, 1705913600.000000, 1705913600.000000
32.000000, 32.000000, 32.000000
-35,-11,53
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,52
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,53
-33,-11,53
-36,-11,52
-35,-11,52
-35,-11,52
-35,-11,53
-35,-11,52
-35,-11,53
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,52
-35,-11,53
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,53
-35,-11,52
-35,-11,52
-35,-11,53
-35,-11,52
-35,-11,52
-35,-10,52
-35,-11,53
-36,-10,52
-35,-11,52
-34,-11,53
-36,-10,53
-36,-10,53
-33,-10,56
-34,-9,53
-36,-10,53
-36,-10,51
-36,-10,51
-35,-10,53
-36,-10,52
-36,-10,53
-34,-10,54
-34,-10,54
-32,-11,51
-32,-10,55
-33,-10,54
-36,-10,53
-37,-10,51
-36,-11,51
-34,-11,52
-34,-11,52
-36,-10,52
-35,-10,53
-35,-10,54
-35,-9,53
-35,-10,52
-35,-10,51
-35,-10,52
-36,-10,52
-36,-9,53
-35,-8,54
-33,-9,53
-34,-9,53
-35,-9,53
-36,-9,53
-36,-9,53
-35,-10,53
-35,-10,53
-35,-9,53
-35,-9,53
-36,-9,52
-36,-10,52
-36,-9,52
-36,-9,52
-37,-9,52
-36,-8,53
-36,-9,53
-36,-9,53
-37,-9,52
-36,-9,52
-36,-9,52
-36,-9,52
-37,-9,52
-37,-10,51
-37,-9,51
-38,-9,52
-38,-8,49
-35,-11,50
-33,-9,56
-32,-10,54
-33,-12,52
-28,-12,55
-28,-12,56
-27,-12,57
-27,-11,57
-27,-12,55
-23,-11,58
-23,-10,62
-29,-12,54
-28,-12,57
-22,-11,58
-25,-11,57
-21,-11,60
-29,-11,56
-26,-13,58
-12,-13,62
-10,-14,61
-9,-15,60
-4,-15,61
-6,-14,60
-5,-14,62
-6,-14,61
-7,-14,62
-8,-15,61
-8,-15,61
-9,-14,60
-5,-14,62
-5,-14,62
-7,-14,61
-14,-14,59
-10,-14,61
-11,-13,60
-13,-14,60
-11,-14,62
-9,-13,64
-24,-12,58
-28,-10,56
-29,-10,56
-28,-11,56
-29,-11,55
-30,-12,54
-31,-13,53
-31,-13,53
-31,-12,55
-32,-11,55
-34,-10,54
-34,-10,54
-35,-10,53
-35,-10,53
-34,-11,54
-32,-10,54
-32,-10,54
-33,-10,54
-34,-11,54
-34,-10,53
-34,-10,53
-34,-10,54
-33,-11,53
-34,-11,53
-34,-10,53
-34,-10,53
-34,-10,53
-32,-11,54
-33,-11,54
-33,-11,54
-33,-10,54
-33,-11,54
-33,-11,54
-33,-10,54
-32,-11,54
-33,-11,53
-32,-12,55
-33,-11,53
-32,-11,54
-32,-11,54
-33,-11,54
-33,-11,54
-32,-11,54
-33,-11,54
-32,-11,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,53
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,54
-32,-12,53
