1706882905.000000, 1706882905.000000, 1706882905.000000
32.000000, 32.000000, 32.000000
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,59
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,59
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-25,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,59
-26,-2,59
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,59
-26,-2,58
-26,-2,59
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,59
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,59
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,59
-26,-2,59
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,59
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,59
-26,-2,58
-25,-2,59
-27,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-26,-2,58
-27,-2,58
-27,-2,58
-27,-3,58
-26,-2,58
-26,-2,58
-26,-3,58
-26,-2,58
-27,-2,58
-26,-3,58
-26,-2,58
-27,-3,58
-26,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-27,-2,58
-26,-2,58
-26,-3,58
-27,-2,58
-26,-2,58
-27,-3,58
-26,-2,58
-26,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-26,-3,58
-26,-3,58
-26,-2,58
-27,-2,58
-27,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-26,-3,58
-26,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-27,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-26,-3,58
-26,-3,58
-27,-3,58
-26,-3,58
-26,-3,58
-27,-3,58
-26,-3,58
-26,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-26,-3,58
-27,-3,58
-27,-3,58
-26,-3,58
-26,-3,58
-27,-3,58
